UserID;NameFirst;NameLast;NameFormal;UsesFormalName;GoesToClient;Description;RatingCount;RatingSum;InfoPrice;InfoBonus;CityID;ServiceRange;TimeTable;Operational;SubjectsStr;IsShowcase
688;Teresa;Ilustruj¹ca;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;4;20;70z³;;28173;0;;1;"mikroekonomia;4";1
689;Zuzanna;Tymczasowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;14;68;40z³;;16122;10;;1;"historia;1;historia;2;historia;3";1
690;Mateusz;Kowalski;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;19;42;40z³;;24829;15;;1;"klarnet;4";1
691;Katarzyna;Ilustruj¹ca;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;15;60;65z³;;40677;20;;1;"j. niemiecki;3;j. niemiecki;4";1
692;Tomasz;Ilustruj¹cy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;30;40z³;;3863;10;;1;"chemia;3;biologia;3";1
693;Agnieszka;Ilustruj¹ca;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;20;29;55z³;;24829;5;;1;"biologia;3";1
694;Jerzy;Przyk³adowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;16;70;40z³;;38240;10;;1;"pianino;4";1
695;Agnieszka;Kowalska;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;14;22;50-80z³ zale¿nie do miejscai  poziomu;;28173;5;;1;"informatyka;3";1
696;Ewa;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;4;13;50z³;;9890;0;;1;"pianino;4";1
697;Rafa³;Tymczasowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;13;85z³;;19677;10;;1;"matematyka;3;matematyka;4";1
698;Pawe³;Przyk³adowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;8;25;40z³;;35450;15;;1;"j. niemiecki;3;j. niemiecki;4";1
699;Cecylia;Nowak;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;3;9;40z³;;28173;10;;1;"chemia;3;biologia;3";1
700;Micha³;Tymczasowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;16;63;50z³;;19677;10;;1;"chemia;3;biologia;3";1
701;Paulina;Pokazowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;2;9;60z³;;282;5;;1;"j. niemiecki;3;j. niemiecki;4";1
702;Przemys³aw;Przyk³adowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;11;95z³;;20448;10;;1;"chemia organiczna;4";1
703;Ma³gorzata;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;7;17;45z³;;19677;20;;1;"j. angielski;0;j. angielski;1;j. angielski;2;j. angielski;3";1
704;Pawe³;Nowak;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;24;75z³;;18501;10;;1;"j. francuski;3;j. francuski;4";1
705;Agnieszka;Tymczasowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;6;18;75z³;;38193;10;;1;"chemia;3";1
706;Aleksandra;Przyk³adowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;0;0;65z³;;40677;5;;1;"fizyka;3";1
707;Micha³;Kowalski;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;0;0;50-80z³ zale¿nie do miejscai  poziomu;;35253;0;;1;"j. francuski;3;j. francuski;4";1
708;Micha³;Tymczasowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;42;75z³;;20561;10;;1;"skrzypce;4";1
709;Krzysztof;Ilustruj¹cy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;0;0;60z³;;24829;15;;1;"chemia;3";1
710;Katarzyna;Ilustruj¹ca;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;19;19;50z³;;12664;20;;1;"rysunek architektoniczny;4";1
711;Grzegorz;Przyk³adowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;5;15;70z³;;2050;10;;1;"mikroekonomia;4";1
